"ID","Joke"
4419,"Chuck Norris did that to Michael Jackson's face."
4420,"An Englishman, a Canadian and an American were captured by terrorists. The terrorist leader said, ""Before we shoot you, you will be allowed last words. Please let me know what you wish to talk about."" The Englishman replied, ""I wish to speak of loyalty and service to the crown."" The Canadian replied, ""Since you are involved in a question of national purpose, national identity, and secession, I wish to talk about the history of constitutional process in Canada, special status, distinct society and uniqueness within diversity."" The American replied, ""Just shoot me before the Canadian starts talking."""
4421,"Q: What do you call it when you lease false teeth? A: A dental rental."
4422,"Q: Why couldn't the woman buy a bakery shop? A: She couldn't raise enough dough."
4423,"A guy sticks his head into a barber shop and asks ""Hey, Buddy! how long before I can get a haircut?"" The barber look around the shop and says ""about 2 hours,"" and the guy leaves. A few days later the same guy sticks his head in the door and asks...""how long before I can get a haircut?"" Again, the barber looks around at shop full of customers and says ""about 2 hours."" The guy leaves. A week later the same guy sticks his head in the shop and asks ""how long before I can get a haircut?"" The barber looks around the shop and says ""about an hour and a half"". The guy leaves. The barber looks over at a friend in the shop and says ""Hey, Joey, I'll give you a free cut if you follow that guy and see where he goes."" In a little while, Joey comes back into the shop laughing hysterically. The barber says, ""this must be good, where did he go when he left here?"" Joey says, ""To your house!"""
4424,"""Vermont Senator James Jeffords is being called a hero today after he chased down a teenager who stole a wallet from his daughter-in-law on Capitol Hill. How fat are our kids getting when they're being run down by 68-year-old senators. ... At one point Jeffords yelled out 'Stop thief' and two hundred congressmen froze."" - Jay Leno ""Some scholars have argued [that] the Constitution clearly states only Congress can declare war, and they are not allowed to simply delegate that authority to the president. However, you can get around that with the legal technique of taking the word 'constitution' and adding the word 'shmonstitution' to the end of it."" - Jon Stewart ""Earlier this week the Senate voted 97-to-0 for tougher regulations. For example, when corporations buy a senator, they must now get a receipt."" - Jay Leno"
4425,"A distraught senior citizen phoned her doctor's office. ""Is it true?"" she started, ""that the medication you prescribed to me has to be taken for the rest of my life?"" ""Yes, I'm afraid so,"" the doctor told her. There was a moment of silence before the senior lady replied, ""I'm wondering then, just how serious is my condition? Because this prescription is marked 'NO REFILLS'."""
4426,"Q: What do prisoners use to call each other? A: Cell phones."
4427,"A man took his old duck to the Doctor, concerned because the duck wouldn't eat. The Doctor explained to the man that as ducks age their upper bills grow down over their lower bills and make it difficult for the animal to pick up it's food. ""What you need to do is gently file the upper bill down even with the lower bill. But you must be extra careful because the duck's nostrils are located in the upper bill and if you file down too far, when the duck takes a drink of water it'll drown."" The man goes about his business and about a week later the Doctor runs into his patient. ""Well, how is that duck of yours?"" the Doctor inquires. ""He's dead,"" declared the heartbroken man. ""I told you not to file his upper bill down too far! He took a drink of water and drowned didn't he?"" insisted the Doctor. ""No."" lamented the man. ""I think he was dead before I took him out of the vise."""
4428,"For every movie about Vietnam starring Chuck Norris, the historical duration of the war decreases. Just 3 more ""Missing in Action"" sequels, and that war will have never actually existed."
4429,"How do you mend a jack-o-lantern? With a pumpkin patch."
4430,"A man walked into the ladies department of a Macy's, and walked up to the woman behind the counter and said, ""I'd like to buy a bra for my wife"" ""What type of bra?"" asked the clerk. ""Type?"" inquires the man. ""There is more than one type?"" ""Look around,"" said the saleslady, as she showed a sea of bras in every shape, size, color and material. ""Actually, even with all of this variety, there are really only three types of bras,"" replied the salesclerk. Confused, the man asked what were the types. The saleslady replied ""The Catholic type, the, Salvation Army type, and the Baptist type. Which one do you need?"" Still confused the man asked, ""What is the difference between them?"" The lady responded, ""It is all really quite simple. The Catholic type supports the masses, the Salvation Army type lifts up the fallen, and the Baptist type makes mountains out of mole hills."
4431,"Chuck Norris uses beer coasters as shurikens."
4432,"1. When you run away in the middle of a perfectly good leg humping. 2. Blaming your farts on me...not funny...not funny at all. 3. Yelling at me for barking... I'M A FRIGGIN' DOG YOU IDIOT!! 4. How you naively believe that the stupid cat isn't all over everything while you're gone. (Have you noticed that your toothbrush tastes a little like cat butt?) 5. Taking me for a walk, then not letting me check stuff out. Exactly who's walk is this anyway? 6. Any trick that involves balancing food on my nose...stop it. 7. Yelling at me for rubbing my ass on your carpet. Why'd you buy carpet? 8. Getting upset when I sniff the crotches of your guests. Sorry but I haven't quite mastered that handshake thing yet...idiot. 9. How you act disgusted when I lick myself. Look, we both know the truth, you're just jealous. 10. Dog sweaters. Have you noticed the fur? Imbecile. 11. Any haircut that involves bows or ribbons. Now you know why we chew your shit up when you're not home. 12. When you pick up the crap piles in the yard. Do you realize how far behind schedule that puts me? 13. Taking me to the vet for ""the big snip"", then acting surprised when I freak out everytime we go back. 14. The sleight of hand, fake fetch throw. You fooled a dog! What a proud moment for the top of the food chain, you nitwit. 15. Invisible fences. Why do you insist on screwing with us? To my knowledge, dogdom hasn't yet solved the visible fence problem!!"
4433,"Billy Bob and Luther were talking one afternoon when Billy Bob tells Luther, ""Ya know, I reckon I'm 'bout ready for a vacation. Only this year I'm gonna do it a little different. The last few years, I took your advice about where to go. Three years ago you said to go to Hawaii. I went to Hawaii and Earlene got pregnant. Then two years ago, you told me to go to the Bahamas,and Earlene got pregnant again. Last year you suggested Tahiti and darned if Earlene didn't get pregnant again."" Luther asks Billy Bob, ""So, what you gonna do this year that's different?"" Billy Bob says, ""This year I'm taking Earlene with me."""
4434,"Three men who were lost in the forest were captured by cannibals. The cannibal king told the prisoners that they could live if they pass a trial. The first step of the trial was to go to the forest and get ten pieces of the same kind of fruit. So all three men went separate ways to gather fruits. The first one came back and said to the king, ""I brought ten apples."" The king then explained the trial to him. ""You have to shove the fruits up your butt without any expression on your face or you'll be eaten."" The first apple went in... but on the second one he winced out in pain, so he was killed. The second one arrived and showed the king ten berries. When the king explained the trial to him he thought to himself that this should be easy. 1...2...3...4...5...6...7...8... and on the ninth berry he burst out in laughter and was killed. The first guy and the second guy met in heaven. The first one asked, ""Why did you laugh, you almost got away with it?"" The second one replied, ""I couldn't help it, I saw the third guy coming with pineapples."""
4435,"What do a telephone and a dog have in common? They both have collar ID."
4436,"A blind guy on a bar stool shouts to the bartender, ""Wanna hear a blonde joke?"" In a hushed voice, the guy next to him says, ""Before you tell that joke, you should know something."" Our bartender IS blonde, the bouncer is blonde. I'm a 6' tall, 200 lb black belt. The guy sitting next to me is 6'2"", weighs 225, and he's a rugby player. The fella to your right is 6'5"" pushing 300 and he's a wrestler. Each one of us is blonde. Think about it, Mister. Do you still wanna tell that joke?"" The blind guy says, ""Nah, not if I'm gonna have to explain it five times."""
4437,"At school, I saw my principal walking around in a daze. I asked him whathappened, and he just looked at me and said, ""I've lost my faculties!"""
4438,"Q: What do you get if you cross Dracula with Sir Lancelot? A: A bite in shining armour."
4439,"1. Avoid Cutting Yourself When Slicing Vegetables By Getting Someone Else To Hold The Vegetables While You Chop. 2. Avoid Arguments With The Females About Lifting The Toilet Seat By Using The Sink. 3. For High Blood Pressure Sufferers: Simply Cut Yourself And Bleed For A Few Minutes, Thus Reducing The Pressure On Your Veins. Remember To Use A Timer. 4. A Mouse Trap Placed On Top Of Your Alarm Clock Will Prevent You From Rolling Over And Going Back To Sleep After You Hit The Snooze Button. 5. If You Have A Bad Cough, Take A Large Dose Of Laxatives. Then You'll Be Afraid To Cough. 6. You Only Need Two Tools In Life: Wd-40 And Duct Tape. If It Doesn't Move And Should, Use The Wd-40. If It Shouldn't Move And Does, Use The Duct Tape. 7. If You Can't Fix It With A Hammer, You've Got An Electrical Problem. Daily Thought: Some People Are Like Slinkies -- Not Really Good For Anything, But They Bring A Smile To Your Face When Pushed Down The Stairs."
4440,"Old Josh was sat in his garden, sunbathing in the deck chair when he noticed his grand-son kneeling on the lawn with a worm. When he asked his grandson what he was doing, he found that he was trying to push the worm down the hole from which it came. ""If you can get that worm back in that hole I'll give you ten dollars,"" said Josh. His grandson sat and thought for a moment, then rushed into the house. A few minutes later he returned with his mother's hair spray. He picked up the worm by one end and, as he let it hang down, he sprayed it all over with the hair spray. The spray set and the worm became stiff and hard. It was now easy to push the worm back in the hole. Josh was amazed. He gave the boy ten dollars, picked up the hair spray and went indoors. About an hour later Josh came back into the garden and gave his grand-son another ten dollars. ""But grandpa,"" said the boy, ""you've already given me the ten dollars you promised."" ""That's from your grandma,"" said Josh."
4441,"Q: What lies at the bottom of the ocean and twitches? A: A nervous wreck."
4442,"A woman went to her doctor for a follow-up visit after the doctor had prescribed testosterone (a male hormone) for her. She was a little worried about some of the side effects she was experiencing. ''Doctor, the hormones you've been giving me have really helped, but I'm afraid that you're giving me too much. I've started growing hair in places that I've never grown hair before.'' The doctor reassured her, ''A little hair growth is a perfectly normal side effect of testosterone. Just where has this hair appeared?'' ''On my testicles, which is something else I want to talk to you about...,'' replied the lady."
4443,"There was once a young man who, in his youth, professed his desire to become a great writer. When asked to define great, he said, ""I want to write stuff that the whole world will read, stuff that people will react to on a truly emotional level, stuff that will make them scream, cry, howl in pain and anger!"" He now works for Microsoft writing error messages."
4444,"I hope that this will once again confirm that the most important information in your life won't come from a teacher, the library or the internet, but from a mentor, and on a very personal level. My long-passed grandfather's birthday is coming up, and for me it is a time to reminisce. The long walks we used to take. The long drives.The special trips he would make to pick me up so I could spend weekends with him, and the advice he used to give! Much was wasted because I was young when he died. If he were alive today and sharing his pearls of wisdom, I'd be a better man. Those gems were well and good, but the one I remember most, the jewel in the crown of grandfatherly advice, came when I was on 12. We were sitting in a park, watching children and their mothers enjoying a beautiful spring day. He told me that one day, I'd find a woman and start my own family. ""And son,"" he said, ""be sure you marry a woman with small hands."" ""How come, Grandpa?"" I asked. ""It makes your pecker look bigger."" Kinda brings a tear to your eye, doesn't it?"
4445,"""Forgive me Father, for I have sinned. During WWII I hid a refugee in my attic."" ""Well,"" answered the priest, ""that's not a sin."" ""But I made him agree to pay me 20 Gulden for every week he stayed."" ""I admit that wasn't good, but you did it for a good cause."" ""Oh, thank you, Father; that eases my mind. I have one more question..."" ""What is that, my son?"" ""Do I have to tell him the war is over?"""
4446,"Q: How do you get a blond out of a tree? A: Wave"
4447,"Q: What does a blonde owl say? A: What, what?"
4448,"Yo mama so greasy she used bacon as a band-aid!"
4449,"A rabbi, a priest, and a Lutheran minister walk into a bar. The bartender looks up and says, ""Is this some kind of joke?"""
4450,"One day, a man had an accident at work, which resulted in him getting his eye gouged out. He was rushed to hospital, and, after awaking from an emergency operation, was told by the doctor that he'd been given a glass eye. The man looked in the mirror to see the result, and was shocked to see that, whereas his original eye colour was blue, his new glass eye was brown. The man was outraged. ''I can't walk around like this!!"" ""Sir,"" the doctor said, ""there is a severe shortage on blue eyes. We had to give you a brown one. If somehow you can get hold of a blue eye, and bring it here to the hospital, we will happily fit it for you.'' A few weeks later, the man was driving home from work late one night during a big storm. Suddenly, the car in front of him lost control and skidded off the road before finally hitting a tree. The man screeched to a halt, and ran down the embankment to see if he could help. He found the driver of the car sprawled out over the wreckage, dead as a doornail...with a blue glass eye! As it was so late at night and during such a big storm, noone was about. So the man proceeded to get a screwdriver and removed one of the deceased man's blue eyes, replacing it with his brown glass eye. He raced down to the local hospital to have the replacement blue eye fitted. A few days later, the man was driving along the same stretch of road when he saw the police examining the crash scene and towing the car wreck away. Concerned to find out if the police were on to him, the man decided to go over to try and see if the police had any leads. ""Excuse me, sir,"" said the policeman. ""Do you know anything about this at all?"" ""No, constable"", said the man. ""Well, we can't figure this out. Somehow, this bloke managed to drive 40 miles with two glass eyes!"""
4451,"What do you call someone who hangs around with musicians? A drummer."
4452,"The trouble with political jokes is they get elected."
4453,"A willow tree walks into a bar, and a guy sitting next to the counter says to the bartender, Who's the new guy? And the bartender says, I don't know, but I've heard he's a shady character!"
4454,"A guy walks into a bar with jumper cables and the bartender says, You can come in, but don't start anything!"
4455,"A kangaroo walks into a bar. He orders a beer. The bartender says, That'll be $10. You know, we don't get many kangaroos coming in here. The kangaroo says, At $10 a beer, it's not hard to understand."
4456,"In Canada , we have two seasons... six months of winter and six months of poor snowmobiling."
4457,"How can you tell if Chuck Norris ate rabbits the night before? He has claw marks on his forehead."
4458,"What's the difference between swine flu and bird flu? For swine flu you need ""Oinkment"", for bird flu you need ""Tweetment""."
4459,"What do you see when you go to the tiny beach? Microwaves."
4460,"Q - Why are bachelors thin, and married men fat? A - Bachelors come home, check to see what's in the fridge, and go to bed. Married men come home, check to see what's in the bed, and go the fridge."
4461,"Why don't you want to take a Pokemon into the bathroom? Because it might Pikachu."
4462,"This man comes home from a long day at work and sits down to a nice home cooked meal. After supper, around 6:30 he reclines in his chair and turns on the TV. He asks his wife, ""Honey, can you get me a beer before it starts?"" She does without hesitation. About half an hour later he asks her again, Honey, can you get me another beer before it starts? Again, without question she does so. It is now 7:30 and he asks again, Honey, can you get me another beer before it starts? She answers back, ""Is that all you're going to do this evening? Sit around watching TV and drinking beer all night?!"" To which he replies, ""Ah geez it's started!"""
4463,"What did the fisherman say to the street magician? Pick a cod, any cod!"
4464,"At 85 years of age, a somewhat senile Morris marries Luanne, a lovely 25-year-old. Because her new husband is so old, Luanne decides that on their wedding night, she and Morris should have separate bedrooms. The newlywed is concerned that her new husband may over exert himself if they spend the entire night together. After the wedding festivities, Luanne prepares herself for bed, and for the expected ""knock"" on the door. Sure enough, the knock comes, the door opens, and there is her 85-year-old groom, ready for action. They unite as one. All goes well, whereupon Morris takes leave of Luanne, and she prepares to go to sleep. After a few minutes, Luanne hears another knock on her bedroom door. It's Morris! And he's again ready for more action. Somewhat surprised, Luanne consents to further coupling. When the newlyweds are done, Morris kisses Luanne, bids her a fond good night, and leaves. Luanne is set to goes to sleep again. However, after a few short minutes, there is another knock at her door, andthere he is again... Morris, as fresh as a 25-year-old and ready for a bit more action. And again they enjoy one another. As Morris is once again set to leave, the young bride says to him, ""I am thoroughly impressed that at your age, honey, you have enough juice to go at it three times. I've been with guys less than a third your age who were only good once. You're a great lover, Morris!"" Morris, looking somewhat befuddled, turns to Luanne and says... ""WHAT?...You mean I was here already?!"""
4465,"A baby was born with the ability to talk. The first thing he said when he was born was, ""Are you my mom?"" ""Why, yes!"" his mother said. ""I am!"" ""Well,"" the baby said, ""I wanted to thank you for taking such good care of me before I was born."" Then he looks around the room and says, ""Are you my doctor?"" ""Yes, I am!"" says the doctor. ""Well, I just wanted to thank you,"" says the baby, ""for taking such good care of me during the delivery."" ""You're very welcome,"" says the doctor. The baby looks around the room and says, ""Hey, are you my father?"" Overcome with pride, his dad says, ""Yes, I am!"" The baby says, ""Come here for a minute. I want to show you something. Bend down."" The father complies, and the baby starts poking him in the forehead. ""How does that feel?! Hurts, doesn't it?"""
4466,"Faster than a speeding bullet ...... more powerful than a locomotive ...... able to leap tall buildings in a single bound...... yes, these are some of Chuck Norris's warm-up exercises."
4467,"What kind of bar do fish go to? A sand bar."
4468,"An elderly couple were on a cruise and it was really stormy. They were standing on the back of the ship watching the moon, when a wave came up and washed the old man overboard. They searched for days and couldn't find him. So the captain sent the old woman back to shore with the promise that he would notify her as soon as they found something. Three weeks went by and finally the old woman got a fax from the ship. It read: ""Ma'am, sorry to inform you, we found your husband dead at the bottom of the ocean. We hauled him up to the deck and attached to his back end was an oyster and inside the oyster was a pearl worth $50,000....please advise."" The old woman faxed back: ""Send me the pearl and re-bait the trap."""
4469,"One Christmas Eve, a frenzied young man ran into a pet shop looking for an unusual Christmas gift for his wife. The shop owner suggested a parrot, named Chet, which could sing famous Christmas carols. This seemed like the perfect gift. ""How do I get him to sing?"" The young man asked, excitedly. ""Simply hold a lighted match directly under his feet."" was the shop owner's reply. The shop owner held a lighted match under the parrot's left foot. Chet began to sing: ""Jingle Bells! Jingle Bells! ..."" The shop owner then held another match under the parrot's right foot. Then Chet's tune changed, and the air was filled with: "" Silent Night, Holy Night..."" The young man was so impressed that he paid the shop-keeper and ran home as quickly as he could with Chet under his arm. When the wife saw her gift she was overwhelmed. ""How beautiful!"" She exclaimed, ""Can he talk?"" ""No,"" the young man replied, ""But he can sing. Let me show you."" So the young man whipped out his lighter and placed it under Chet's left foot, as the shop-keeper had shown him, and Chet crooned: ""Jingle Bells! Jingle bells!..."" The man then moved the lighter to Chet's right foot, and out came: ""Silent Night, Holy night..."" The wife, her face filled with curiosity, then asked, ""What if we hold the lighter between his legs?"" The man did not know. ""Let's try it,"" he answered, eager to please his wife. So they held the lighter between Chet's legs. Chet twisted his face, cleared his throat, and the little parrot sang out loudly like it was the performance of his life: ""Chet's nuts roasting on an open fire...."""
4470,"Chuck Norris was orginally casted as the main character for salt but then they changed it to Angelia Jolie, look at her face now."
4471,"A blonde hurries into the emergency room late one night with the tip of her index finger shot off. ""How did this happen?"" the emergency room doctor asked her. ""Well, I was trying to commit suicide,"" the blonde replied. ""What?"" sputtered the doctor. ""You tried to commit suicide by shooting your finger off?"" ""No, Silly!"" the blonde said. ""First I put the gun to my chest, and I thought: I just paid $6,000.00 for these breast implants, I'm not shooting myself in the chest."" ""So then?"" asked the doctor. ""Then I put the gun in my mouth, and I thought: I just paid $3000.00 to get my teeth straightened, I'm not shooting myself in the mouth."" ""So then?"" ""Then I put the gun to my ear, and I thought: This is going to make a loud noise. So I put my finger in the other ear before I pulled the trigger."""
4472,"Chuck Norris lost his virginity before his dad."
4473,"I pulled into the crowded parking lot at the Super Wal-Mart Shopping Center and rolled down the car windows to make sure my Labrador Retriever Pup had fresh air. She was stretched full-out on the back seat and I wanted to impress upon her that she must remain there. I walked to the curb backward, pointing my finger at the car and saying emphatically, ""Now you stay. Do you hear me?"" ""Stay! Stay!"" The driver of a nearby car, a pretty blonde young lady, gave me a strange look and said, ""Why don't you just put it in park?"""
4474,"Once upon a time, in a far-off land, there was an ice cream truck driver named Bob. Everyone in the neighborhood knew when Bob's truck was driving by because of the giant inflatable clown head that he'd strapped to the roof. The clown head had speakers in it, and as Bob drove by he would talk into a little microphone, saying things like, ""Hey, kids, buy ice cream!"" And lo and behold, it sounded just like the giant inflatable clown head itself was talking. Bob liked his job because he got to make kids happy and eat a lot of ice cream himself. And so it went, for many years. Until one day, the government of the far-off land decided to outlaw ice cream. Yes, all of a sudden, the treats that Bob once sold had become controlled substances. Bob, fearing for his job, quickly converted his ice cream truck into a tuna-fish truck, but he kept the clown head and the speakers for old times' sake. But instead of turning in his stocks of ice cream to the government, he kept them in the basement of his house, and every day he would take out a popsicle or a sundae cone and eat it in the privacy of his home. It got so Bob would eat more and more ice cream every day, which made him a bit of a jumpier person than he had been before, but nobody seemed to mind. And so it happened that one day, Bob was rather erratically driving his tuna-fish truck around the neighborhood, having just eaten two pudding pops and an orange creamsicle. He picked up his microphone, as he had done so many times before, but when he switched the microphone on, the sugar buzz kicked in, and all he could say was: ""T'nnufidgeiss ver'gyood! Buy'tnaow!"" And that's when Bob realized that he had a problem. A problem...with truck head diction."
4475,"These four friends were so confident that the weekend before finals, they decided to go up to Dallas and party with some friends up there. They had a great time. However, after all the partying, they slept all day Sunday and didn't make it back to Austin until early Monday morning. Rather than taking the final then, they decided to find their professor after the final and explain to him why they missed it. They explained that they had gone to Dallas for the weekend with the plan to come back and study but, unfortunately, they had a flat tire on the way back, didn't have a spare, and couldn't get help for a long time. As a result, they missed the final. The Professor thought it over and then agreed they could make up the final the following day. The guys were elated and relieved. They studied that night and went in the next day at the time the professor had told them. He placed them in separate rooms and handed each of them a test booklet, and told them to begin. They looked at the first problem, worth 5 points. It was something simple about free radical formation. ""Cool,"" they thought at the same time, each one in his separate room. ""This is going to be easy."" Each finished the problem and then turned the page. On the second page was written: (For 95 points): Which tire?"
4476,"A 5-year-old boy went to visit his grandmother one day. He played with his toys in her bedroom while grandma was dusting. He looked up and said, ""Grandma, how come you don't have a boyfriend?"" Grandma replied, ""Honey, my TV is my boyfriend. I can sit in my bedroom and watch it all day long. The TV evangelists keep me company and make me feel so good. The comedies make me laugh. I'm really happy with the TV as my boyfriend."" Grandma turned on the TV and the reception was terrible. She started adjusting the knobs trying to get the picture in focus. Frustrated, she started hitting the backside of the TV hoping to fix the problem. The little boy heard the doorbell ring so he hurried to open the door and there stood Grandma's minister. The minister said, ""Hello, son, is your grandma home?"" The little boy replied, ""Yeah, but she's in the bedroom bangin' her boyfriend."" The minister fainted."
4477,"- Your sister's a real knock-out. Is one of you adopted? - For the longest time I lived with a hairdresser named Bruce, but then I had this sudden relapse of heterosexuality. - When we get back to my apartment, whatever you do, don't tease the pony. - You know, if my wife wasn't so hung up on this faithfulness thing, she'd probably say you were my cutest girlfriend yet. - I had to break up with my last girlfriend. She welded a coat- hanger to the metal plate in my head and was using it as antenna to read my thoughts. - No, really, I read Playboy for the articles. - My most painful memory? Hmmm... That would have to be when those three guys cornered me in the showers in prison. - I'm not free Sunday. I'm going to help OJ look for the real killer. - How about after dinner we take a romantic stroll by the oil refinery? The fumes will give you a really cool buzz. - Now I'm just speaking hypothetically here, but let's say you were at some guy's house, opened the refrigerator, and saw a human head. Would you call the cops? - I was thinking tonight we'd go to a French restaurant. Have you ever been to Jacques En Ze Box? - I always wanted to be a doctor, but I couldn't get into med school, so now I just pursue gynecology as a hobby. I even have my own stirrups."
4478,"Three Pastors were having lunch together at a diner. The first Pastor said, ""Ya know, since summer started I've been having trouble with mice in my church. I've tried everything--noise, spray, cats--nothing seems to scare them away. The second Pastor then said ""Yea, me too. I've got hundreds living in the basement of the church. I've set traps and even called an expert to get rid of them, yet they still won't go away."" With a grin on his face, the third Pastor said, ""I had the same problem so I baptized all mine and made them members of the church... Haven't seen one back since!!!"""
4479,"A couple go for a meal at a Chinese restaurant and order the 'Chicken Surprise', the waiter brings the meal, served in a lidded cast iron pot. Just as the wife is about to serve herself, the lid of the pot rises slightly and she briefly sees two beady little eyes looking around before the lid slams back down. 'Good grief, did you see that?' she asks her husband. He hasn't, so she asks him to look in the pot. He reaches for it and again the lid rises, and he sees two little eyes looking around before it slams down. Rather perturbed, he calls the waiter over, explains what is happening, and demands an explanation. 'Please sir,' says the waiter, 'what you order?' The husband replies, 'Chicken Surprise.' 'Ah! So sorry,' says the waiter, 'I bring you Peeking Duck"
4480,"If you steal a clean slate, does it go on your record?"
4481,"Did you hear about the guy that threw away a duck? He got down in the dumps."
4482,"Recently scientists revealed that beer contains small traces of female hormones. To prove their theory, the scientists fed 100 men twelve bottles of beer each. The scientists observed that 100% of the male test group gained weight, talked excessively without making sense, became emotional, and couldn't drive. No further testing is planned."
4483,"There was a guy on the beach with about 25 gorgeous chicks swarming all around him. Seeing this, a second guy strolls on up to him and asks, ""What's your secret?"" The guy whispers, ""All you gotta do is stick a pickle in your pants."" In a fluorish, the second guy runs off and stuffs a pickle in his pants. But when he returns to the shore, he soon discovers that every single girl that looks his way, runs off screaming in bloody terror. Confused, he hurries over to the first guyand desperately asks, ""Why are all the girls running away from me?"" The first guy looks up and replies, ""The pickle's on the wrong side."""
4484,"Sherlock Holmes and Dr. Watson went on a camping trip. After a good meal and a bottle of wine, they lay down for the night, and went to sleep. Some hours later, Holmes awoke and nudged his faithful friend. ""Watson, look up at the sky and tell me what you see."" Watson replied, ""I see millions and millions of stars."" ""What does that tell you?"" Holmes asked. Watson pondered for a minute. ""Astronomically, it tells me that there are millions of galaxies and potentially billions of planets. Astrologically, I observe that Saturn is in Leo. Horologically, I deduce that the time is approximately a quarter past three. Theologically, I can see that God is all-powerful and that we are small and insignificant. Meteorologically, I suspect that we will have a beautiful day tomorrow. What does it tell you?"" Holmes was silent for a minute, then spoke. ""Watson, you idiot. Somebody has stolen our tent!"""
4485,"What kind of coat does a vampire wear in the rain? A wet one."
4486,"Steve complained to his friend Al that lovemaking with his wife was becoming routine and boring. ""Get creative buddy. Break up the monotony. Why don't you try playing doctor for an hour?"" ""Sounds great,"" Steve replied, ""but how do you make it last for an hour?"" ""Hell, just keep her in the waiting room for 45 minutes!"""
4487,"George: Condi! Nice to see you. What's happening? Condi: Sir, I have the report here about the new leader of China. George: Great. Lay it on me. Condi: Hu is the new leader of China. George: That's what I want to know. Condi: That's what I'm telling you. George: That's what I'm asking you. Who is the new leader of China? Condi: Yes. George: I mean the fellow's name. Condi: Hu. George: The guy in China. Condi: Hu. George: The new leader of China. Condi: Hu. George: The main man in China! Condi: Hu is leading China. George: Now whaddya' asking me for? Condi: I'm telling you, Hu is leading China. George: Well, I'm asking you. Who is leading China? Condi: That's the man's name. George: That's who's name? Condi: Yes. George: Will you, or will you not, tell me the name of the new leader of China? Condi: Yes, sir. George: Yassir? Yassir Arafat is in China? I thought he's dead in the Middle East. Condi: That's correct. George: Then who is in China? Condi: Yes, sir. George: Yassir is in China? Condi: No, sir. George: Then who is? Condi: Yes, sir. George: Yassir? Condi: No, sir. George: Look Condi. I need to know the name of the new leader of China. Get me the Secretary General of the U.N. on the phone. Condi: Kofi? George: No, thanks. Condi: You want Kofi? George: No. Condi: You don't want Kofi. George: No. But now that you mention it, I could use a glass of milk. And then get me the U.N. Condi: Yes, sir. George: Not Yassir! The guy at the U.N. Condi: Kofi? George: Milk! Will you please make the call? Condi: And call who? George: Who is the guy at the U.N? Condi: Hu is the guy in China. George: Will you stay out of China?! Condi: Yes, sir. George: And stay out of the Middle East! Just get me the guy at the U.N. Condi: Kofi. George: All right! With cream and two sugars. Now get on the phone"
4488,"The moment were you dont capitalize CHUCK NORRIS is the moment when chuck norris decides that your dieing at that very moment.... But this is only possible if you havent pissed CHUCK NORRIS off already... Because you would already be dead."
4489,"Q: What do clouds wear under their clothes? A: Thunderware."
4490,"Q: What lives in the sea and yells? A: A clam shouter."
4491,"Q: Who has eight pistols and terrorizes the seas? A: Billy the Squid."
4492,"A little boy wakes up 3 nights in a row when he hears a thumping sound coming from his parents room. Finally one morning he goes to his mom and says, ""Mommy, every night I hear you and daddy making noises and when I look in your bedroom you're bouncing up and down on him."" His mom is taken by surprise and says, ""Oh, well I'm bouncing on his stomach because he's fat and that makes him thin again."" And the boy says, ""Well, that won't work!"" His mom says, ""Why?!?"" And the boy replies, ""Because the lady next door comes by after you leave each day and blows him back up!"""
4493,"An American tourist in London found himself needing to go to the bathroom something terrible. After a long search he just couldn't find any public bathroom to relieve himself. So he went down one of the side streets to take care of business. Just as he was unzipping, a London police officer showed up. ""Look here, old chap, what are you doing?"" the officer asked. ""I'm sorry,"" the American replied, but I really gotta go."" ""You can't do that here,"" the officer told him. ""Look, follow me."" The police officer led him to a beautiful garden with lots of grass, pretty flowers, and manicured hedges. ""Here,"" said the policeman, ""whiz away."" The American tourist shrugged, turned, unzipped, and started urinating on the flowers. ""Ahhh,"" he said in relief. Then turning toward the officer, he said, ""This is very nice of you. Is this British courtesy?"" ""No,"" retorted the policeman. ""It's the French Embassy."""
4494,"There was a preacher whose wife was expecting a baby so he went before the congregation and asked for a raise. After much discussion, they passed a rule that whenever the preacher's family expanded, so would his paycheck. After 6 children, this started to get expensive and the congregation decided to hold another meeting to discuss the preacher's salary. There was much yelling and bickering about how much the clergyman's additional children were costing the church. Finally, the Preacher got up and spoke to the crowd, ""Children are a gift from God,"" he said. Silence fell on the congregation. In the back pew, a little old lady stood up and in her frail voice said, ""Rain is also a gift from God, but when we get too much of it, we start wearing rubbers."" And the congregation said, ""Amen"""
4495,"A little boy and his grandfather are raking leaves in the yard. The little boy finds an earthworm trying to get back into its hole. He says, ""Grandpa, I bet I can put that worm back in that hole."" The grandfather replies, ""I'll bet you five dollars you can't. It's too wiggly and limp to put back in that little hole."" The little boy runs into the house and comes back out with a can of hairspray. He sprays the worm until it is straight and stiff as a board. Then he puts the worm back into the hole. The grandfather hands the little boy five dollars, grabs the hairspray, and runs into the house. Thirty minutes later the grandfather comes back out and hands the little boy another five dollars. The little boy says, ""Grandpa, you already gave me five dollars."" The grandfather replies, ""I know. That's from your grandma"
4496,"Murphy's wife told him he should put a pair of clean socks on every day. By Friday he couldn't get his boots on."
